MongoDB shell version: 3.2.8
connecting to: photometers
name,tamb,tsky,mag,tstamp,latitude,longitude
stars92,10.24,4.9,16.24,2017-10-28T04:14:39Z,42.6378,23.3333
stars4,27.14,14.41,18.16,2017-10-28T04:14:38Z,28.6865,-17.7665
stars7,14.98,1.98,15.43,2017-10-28T04:14:34Z,42.81732,-1.64543
stars18,10.65,-28.2,21.01,2017-10-28T04:14:33Z,40.037077,-1.001815
stars1,11.18,-15.56,18.58,2017-10-28T04:14:33Z,40.4246043,-3.560279
stars83,10.59,6.5,15.91,2017-10-28T04:14:31Z,59.267231,18.137398
stars79,24.23,13.46,21,2017-10-28T04:14:30Z,16.8640833,-24.86783333
stars32,12.85,-13.97,20.05,2017-10-28T04:14:30Z,40.628752,-3.90066
stars52,14.02,-11.56,18.9,2017-10-28T04:14:29Z,36.87928471,-2.43834458
stars48,12.31,-15.77,18.71,2017-10-28T04:14:28Z,40.406135,-3.8385415
stars9,15.28,-14.21,20.09,2017-10-28T04:14:27Z,38.409226,-4.894376
stars35,10.29,-18.45,20.77,2017-10-28T04:14:27Z,45.93,13.91
stars27,10.63,-28.39,21.14,2017-10-28T04:14:26Z,31.2060587,-7.8687202
stars59,11.46,-13.78,20.13,2017-10-28T04:14:25Z,39.78058,-6.0163
stars90,23.86,10.94,18.64,2017-10-28T04:14:23Z,,
stars18,10.7,-28.51,21.01,2017-10-28T04:14:23Z,40.037077,-1.001815
stars63,13.78,-11.63,20.13,2017-10-28T04:14:22Z,28.2983,-16.51048
stars47,12.32,-13.27,17.97,2017-10-28T04:14:16Z,45.40315,11.8845
stars18,10.75,-28.54,21.01,2017-10-28T04:14:13Z,40.037077,-1.001815
stars15,17.72,-10.11,20.52,2017-10-28T04:14:11Z,38.3149,-5.28355
stars71,16.74,8.65,16.21,2017-10-28T04:14:11Z,43.5681472,1.327194444
stars5,10.03,-17.27,18.45,2017-10-28T04:14:09Z,40.45098,-3.726072
stars4,27.12,14.36,18.16,2017-10-28T04:14:08Z,28.6865,-17.7665
stars19,22,-2.81,19.67,2017-10-28T04:14:07Z,32.223877,-110.767532
stars62,12.53,-18.7,21.17,2017-10-28T04:14:06Z,42.024592,0.7347973
stars1,11.17,-15.49,18.58,2017-10-28T04:14:03Z,40.4246043,-3.560279
stars18,10.78,-28.33,21,2017-10-28T04:14:03Z,40.037077,-1.001815
stars64,10.55,-16.18,19.93,2017-10-28T04:14:01Z,45.0510358,10.9197606
stars52,14.05,-11.48,18.9,2017-10-28T04:13:59Z,36.87928471,-2.43834458
stars78,12.79,8.6,15.83,2017-10-28T04:13:58Z,53.2872217,-6.2479933
stars70,23.29,2.19,20.93,2017-10-28T04:13:58Z,28.5258381,-14.0050689
stars2,9.84,-23.27,20.89,2017-10-28T04:13:56Z,41.0012989,-2.492408
stars18,10.82,-28.53,21.01,2017-10-28T04:13:53Z,40.037077,-1.001815
stars56,20.28,13,18.62,2017-10-28T04:13:51Z,37.81391,-25.56859
stars76,17.37,-5.49,17.06,2017-10-28T04:13:50Z,39.478898,-0.376524
stars69,18.81,-10.2,21.03,2017-10-28T04:13:44Z,42.6106406,-8.3708311
stars18,10.82,-27.67,21.01,2017-10-28T04:13:43Z,40.037077,-1.001815
stars8,13.54,3.1,20.76,2017-10-28T04:13:41Z,42.71167,-1.86509
stars11,15.93,-11.48,21.01,2017-10-28T04:13:40Z,36.87,-6.26
stars92,10.48,4.29,16.33,2017-10-28T04:13:39Z,42.6378,23.3333
stars4,27.09,14.37,18.16,2017-10-28T04:13:38Z,28.6865,-17.7665
stars18,10.77,-28.82,21,2017-10-28T04:13:33Z,40.037077,-1.001815
stars7,15.01,2.07,15.69,2017-10-28T04:13:33Z,42.81732,-1.64543
stars1,11.14,-15.54,18.58,2017-10-28T04:13:32Z,40.4246043,-3.560279
stars83,10.85,7.54,16,2017-10-28T04:13:31Z,59.267231,18.137398
stars79,24.22,13.45,21,2017-10-28T04:13:30Z,16.8640833,-24.86783333
stars32,12.86,-13.94,20.05,2017-10-28T04:13:30Z,40.628752,-3.90066
stars52,14.07,-11.41,18.9,2017-10-28T04:13:29Z,36.87928471,-2.43834458
stars35,9.94,-18.18,20.79,2017-10-28T04:13:27Z,45.93,13.91
stars48,12.34,-15.92,18.71,2017-10-28T04:13:27Z,40.406135,-3.8385415
stars9,15.23,-14.22,20.08,2017-10-28T04:13:26Z,38.409226,-4.894376
stars59,11.47,-13.97,20.12,2017-10-28T04:13:25Z,39.78058,-6.0163
stars18,10.77,-28.7,21.01,2017-10-28T04:13:23Z,40.037077,-1.001815
stars63,13.77,-12.25,20.15,2017-10-28T04:13:22Z,28.2983,-16.51048
stars90,23.82,10.87,18.64,2017-10-28T04:13:22Z,,
stars47,12.39,-12.91,17.91,2017-10-28T04:13:16Z,45.40315,11.8845
stars18,10.71,-28.99,21.01,2017-10-28T04:13:13Z,40.037077,-1.001815
stars15,17.79,-10.03,20.52,2017-10-28T04:13:11Z,38.3149,-5.28355
stars4,27.07,14.21,18.16,2017-10-28T04:13:08Z,28.6865,-17.7665
stars19,22,-2.79,19.66,2017-10-28T04:13:07Z,32.223877,-110.767532
stars62,12.53,-18.67,21.18,2017-10-28T04:13:06Z,42.024592,0.7347973
stars18,10.68,-29.06,21,2017-10-28T04:13:03Z,40.037077,-1.001815
stars1,11.14,-15.53,18.58,2017-10-28T04:13:02Z,40.4246043,-3.560279
stars64,10.14,-16.17,19.94,2017-10-28T04:13:01Z,45.0510358,10.9197606
stars52,14.1,-11.41,18.89,2017-10-28T04:12:59Z,36.87928471,-2.43834458
stars78,12.76,8.49,15.84,2017-10-28T04:12:58Z,53.2872217,-6.2479933
stars70,23.29,1.92,20.94,2017-10-28T04:12:58Z,28.5258381,-14.0050689
stars2,10.21,-23.39,20.89,2017-10-28T04:12:55Z,41.0012989,-2.492408
stars18,10.6,-28.71,21,2017-10-28T04:12:53Z,40.037077,-1.001815
stars71,16.75,8.88,15.97,2017-10-28T04:12:53Z,43.5681472,1.327194444
stars56,20.25,13.77,18.35,2017-10-28T04:12:51Z,37.81391,-25.56859
stars76,17.42,-5.51,17.06,2017-10-28T04:12:50Z,39.478898,-0.376524
stars18,10.51,-29.16,21,2017-10-28T04:12:43Z,40.037077,-1.001815
stars8,13.49,2.46,20.72,2017-10-28T04:12:41Z,42.71167,-1.86509
stars11,15.93,-11.54,21,2017-10-28T04:12:40Z,36.87,-6.26
stars92,10.69,4.72,16.39,2017-10-28T04:12:39Z,42.6378,23.3333
stars4,27.09,14.35,18.16,2017-10-28T04:12:38Z,28.6865,-17.7665
stars69,18.78,-10.34,21.02,2017-10-28T04:12:38Z,42.6106406,-8.3708311
stars18,10.42,-28.97,21,2017-10-28T04:12:33Z,40.037077,-1.001815
stars7,15.06,1.9,16.24,2017-10-28T04:12:32Z,42.81732,-1.64543
stars1,11.13,-15.49,18.58,2017-10-28T04:12:31Z,40.4246043,-3.560279
stars83,10.91,7.13,16.05,2017-10-28T04:12:31Z,59.267231,18.137398
stars79,24.2,13.34,21.01,2017-10-28T04:12:30Z,16.8640833,-24.86783333
stars32,12.87,-13.96,20.05,2017-10-28T04:12:30Z,40.628752,-3.90066
stars52,14.12,-11.36,18.89,2017-10-28T04:12:29Z,36.87928471,-2.43834458
stars35,10.04,-18.97,20.82,2017-10-28T04:12:27Z,45.93,13.91
stars48,12.41,-15.86,18.71,2017-10-28T04:12:27Z,40.406135,-3.8385415
stars27,10.86,-28.05,21.14,2017-10-28T04:12:26Z,31.2060587,-7.8687202
stars9,15.18,-14.19,20.11,2017-10-28T04:12:26Z,38.409226,-4.894376
stars59,11.51,-14.11,20.13,2017-10-28T04:12:25Z,39.78058,-6.0163
stars18,10.29,-28.53,21,2017-10-28T04:12:23Z,40.037077,-1.001815
stars63,13.79,-12.65,20.18,2017-10-28T04:12:22Z,28.2983,-16.51048
stars90,23.78,10.73,18.64,2017-10-28T04:12:22Z,,
stars47,12.47,-12.28,17.92,2017-10-28T04:12:16Z,45.40315,11.8845
stars18,10.12,-28.77,21,2017-10-28T04:12:13Z,40.037077,-1.001815
stars15,17.87,-9.95,20.52,2017-10-28T04:12:11Z,38.3149,-5.28355
stars4,27.11,14.32,18.16,2017-10-28T04:12:08Z,28.6865,-17.7665
stars19,22,-2.89,19.66,2017-10-28T04:12:07Z,32.223877,-110.767532
stars62,12.47,-18.54,21.18,2017-10-28T04:12:05Z,42.024592,0.7347973
stars18,10,-29.37,21,2017-10-28T04:12:03Z,40.037077,-1.001815
stars64,9.87,-16.31,19.96,2017-10-28T04:12:01Z,45.0510358,10.9197606
stars1,11.12,-15.45,18.58,2017-10-28T04:12:01Z,40.4246043,-3.560279
stars52,14.16,-11.25,18.89,2017-10-28T04:11:59Z,36.87928471,-2.43834458
stars70,23.28,2.06,20.94,2017-10-28T04:11:58Z,28.5258381,-14.0050689
stars78,12.78,8.44,15.85,2017-10-28T04:11:57Z,53.2872217,-6.2479933
stars2,10.49,-23.37,20.89,2017-10-28T04:11:54Z,41.0012989,-2.492408
stars18,9.95,-29.32,21,2017-10-28T04:11:53Z,40.037077,-1.001815
stars56,20.24,14.22,18.3,2017-10-28T04:11:51Z,37.81391,-25.56859
stars76,17.47,-5.38,17.08,2017-10-28T04:11:50Z,39.478898,-0.376524
stars18,9.92,-27.94,21,2017-10-28T04:11:43Z,40.037077,-1.001815
stars8,13.51,0.44,20.83,2017-10-28T04:11:41Z,42.71167,-1.86509
stars11,15.93,-11.55,21.01,2017-10-28T04:11:40Z,36.87,-6.26
stars92,9.99,2.53,16.39,2017-10-28T04:11:39Z,42.6378,23.3333
stars4,27.11,14.41,18.16,2017-10-28T04:11:38Z,28.6865,-17.7665
stars18,9.83,-28.76,21,2017-10-28T04:11:33Z,40.037077,-1.001815
stars83,10.47,6.48,16.02,2017-10-28T04:11:31Z,59.267231,18.137398
stars71,16.83,8.87,15.89,2017-10-28T04:11:31Z,43.5681472,1.327194444
stars7,14.98,3.69,15.14,2017-10-28T04:11:30Z,42.81732,-1.64543
stars32,12.9,-13.83,20.05,2017-10-28T04:11:30Z,40.628752,-3.90066
stars1,11.11,-15.59,18.58,2017-10-28T04:11:30Z,40.4246043,-3.560279
stars52,14.16,-11.19,18.9,2017-10-28T04:11:29Z,36.87928471,-2.43834458
stars35,10.41,-19.04,20.83,2017-10-28T04:11:27Z,45.93,13.91
stars48,12.44,-15.77,18.72,2017-10-28T04:11:27Z,40.406135,-3.8385415
stars27,10.43,-28.02,21.14,2017-10-28T04:11:26Z,31.2060587,-7.8687202
stars9,15.17,-14.12,20.11,2017-10-28T04:11:26Z,38.409226,-4.894376
stars59,11.55,-14.06,20.12,2017-10-28T04:11:25Z,39.78058,-6.0163
stars18,9.86,-28.56,21,2017-10-28T04:11:23Z,40.037077,-1.001815
stars63,13.84,-12.98,20.2,2017-10-28T04:11:22Z,28.2983,-16.51048
stars90,23.76,10.54,18.65,2017-10-28T04:11:22Z,,
stars47,12.53,-11.64,17.91,2017-10-28T04:11:16Z,45.40315,11.8845
stars18,9.84,-28.56,21,2017-10-28T04:11:13Z,40.037077,-1.001815
stars15,17.91,-9.85,20.52,2017-10-28T04:11:11Z,38.3149,-5.28355
stars4,27.1,14.39,18.16,2017-10-28T04:11:08Z,28.6865,-17.7665
stars19,22.07,-2.89,19.66,2017-10-28T04:11:07Z,32.223877,-110.767532
stars62,12.38,-18.61,21.18,2017-10-28T04:11:05Z,42.024592,0.7347973
stars18,9.9,-28.82,21,2017-10-28T04:11:03Z,40.037077,-1.001815
stars1,11.13,-15.52,18.58,2017-10-28T04:11:00Z,40.4246043,-3.560279
stars64,10.08,-16.36,20.01,2017-10-28T04:11:00Z,45.0510358,10.9197606
stars52,14.17,-11.28,18.9,2017-10-28T04:10:59Z,36.87928471,-2.43834458
stars70,23.3,1.58,20.95,2017-10-28T04:10:57Z,28.5258381,-14.0050689
stars78,12.76,8.47,15.87,2017-10-28T04:10:57Z,53.2872217,-6.2479933
stars18,9.97,-29.65,21,2017-10-28T04:10:53Z,40.037077,-1.001815
stars2,10.34,-23.43,20.9,2017-10-28T04:10:53Z,41.0012989,-2.492408
stars56,20.24,14.53,18.03,2017-10-28T04:10:51Z,37.81391,-25.56859
stars76,17.47,-5.37,17.07,2017-10-28T04:10:50Z,39.478898,-0.376524
stars18,10.03,-29.32,21,2017-10-28T04:10:43Z,40.037077,-1.001815
stars8,13.59,1.51,20.82,2017-10-28T04:10:41Z,42.71167,-1.86509
stars11,15.93,-11.49,21.01,2017-10-28T04:10:40Z,36.87,-6.26
stars92,9.86,3.72,16.44,2017-10-28T04:10:39Z,42.6378,23.3333
stars4,27.12,14.4,18.16,2017-10-28T04:10:38Z,28.6865,-17.7665
stars18,10.14,-29.07,21,2017-10-28T04:10:33Z,40.037077,-1.001815
stars83,9.88,5.93,16.01,2017-10-28T04:10:31Z,59.267231,18.137398
stars32,12.9,-13.82,20.05,2017-10-28T04:10:30Z,40.628752,-3.90066
stars52,14.19,-11.28,18.9,2017-10-28T04:10:29Z,36.87928471,-2.43834458
stars7,14.96,3.56,15.52,2017-10-28T04:10:29Z,42.81732,-1.64543
stars1,11.14,-15.47,18.58,2017-10-28T04:10:29Z,40.4246043,-3.560279
stars35,10.62,-19.25,20.84,2017-10-28T04:10:27Z,45.93,13.91
stars48,12.46,-15.83,18.71,2017-10-28T04:10:27Z,40.406135,-3.8385415
stars9,15.18,-14.36,20.11,2017-10-28T04:10:26Z,38.409226,-4.894376
stars59,11.57,-14.19,20.12,2017-10-28T04:10:25Z,39.78058,-6.0163
stars69,18.86,-10.35,21.02,2017-10-28T04:10:24Z,42.6106406,-8.3708311
stars18,10.19,-29.09,21,2017-10-28T04:10:23Z,40.037077,-1.001815
stars90,23.77,10.37,18.65,2017-10-28T04:10:22Z,,
stars63,13.86,-13.28,20.2,2017-10-28T04:10:21Z,28.2983,-16.51048
stars47,12.54,-11.09,17.91,2017-10-28T04:10:16Z,45.40315,11.8845
stars18,10.25,-29.58,21,2017-10-28T04:10:13Z,40.037077,-1.001815
stars15,17.94,-9.81,20.52,2017-10-28T04:10:11Z,38.3149,-5.28355
stars71,16.85,9.09,15.87,2017-10-28T04:10:10Z,43.5681472,1.327194444
stars4,27.13,14.45,18.16,2017-10-28T04:10:08Z,28.6865,-17.7665
stars19,22.1,-2.86,19.66,2017-10-28T04:10:06Z,32.223877,-110.767532
stars18,10.33,-29.38,21,2017-10-28T04:10:02Z,40.037077,-1.001815
stars64,10.4,-16.49,20.05,2017-10-28T04:10:00Z,45.0510358,10.9197606
stars52,14.22,-11.34,18.9,2017-10-28T04:09:59Z,36.87928471,-2.43834458
stars1,11.14,-15.43,18.58,2017-10-28T04:09:59Z,40.4246043,-3.560279
stars78,12.75,8.46,15.96,2017-10-28T04:09:57Z,53.2872217,-6.2479933
stars70,23.37,1.79,20.95,2017-10-28T04:09:55Z,28.5258381,-14.0050689
stars18,10.4,-29.75,21,2017-10-28T04:09:53Z,40.037077,-1.001815
stars56,20.27,14.85,17.99,2017-10-28T04:09:51Z,37.81391,-25.56859
stars76,17.49,-5.4,17.05,2017-10-28T04:09:50Z,39.478898,-0.376524
stars18,10.48,-29.65,21,2017-10-28T04:09:42Z,40.037077,-1.001815
stars11,15.97,-11.66,21,2017-10-28T04:09:40Z,36.87,-6.26
stars8,13.69,4.78,20.74,2017-10-28T04:09:40Z,42.71167,-1.86509
stars4,27.12,14.59,18.12,2017-10-28T04:09:38Z,28.6865,-17.7665
stars18,10.53,-28.92,21,2017-10-28T04:09:32Z,40.037077,-1.001815
stars83,9.86,6.22,16.09,2017-10-28T04:09:31Z,59.267231,18.137398
stars32,12.93,-13.93,20.04,2017-10-28T04:09:30Z,40.628752,-3.90066
stars52,14.25,-11.32,18.88,2017-10-28T04:09:29Z,36.87928471,-2.43834458
stars1,11.13,-15.45,18.59,2017-10-28T04:09:29Z,40.4246043,-3.560279
stars35,10.56,-19.53,20.85,2017-10-28T04:09:27Z,45.93,13.91
stars48,12.48,-15.97,18.71,2017-10-28T04:09:27Z,40.406135,-3.8385415
stars7,14.93,1.88,15.63,2017-10-28T04:09:27Z,42.81732,-1.64543
stars27,10.04,-27.35,21.14,2017-10-28T04:09:26Z,31.2060587,-7.8687202
stars9,15.24,-14.18,20.1,2017-10-28T04:09:26Z,38.409226,-4.894376
stars59,11.6,-13.9,20.12,2017-10-28T04:09:25Z,39.78058,-6.0163
stars90,23.78,10.22,18.65,2017-10-28T04:09:23Z,,
stars18,10.49,-29.46,21,2017-10-28T04:09:22Z,40.037077,-1.001815
stars63,13.88,-13.59,20.2,2017-10-28T04:09:21Z,28.2983,-16.51048
stars69,18.89,-10.24,21.02,2017-10-28T04:09:18Z,42.6106406,-8.3708311
stars47,12.54,-10.52,17.92,2017-10-28T04:09:16Z,45.40315,11.8845
stars18,10.52,-29.63,21,2017-10-28T04:09:12Z,40.037077,-1.001815
stars15,18.01,-9.81,20.52,2017-10-28T04:09:11Z,38.3149,-5.28355
stars4,27.13,14.43,18.15,2017-10-28T04:09:08Z,28.6865,-17.7665
stars19,22.13,-2.82,19.66,2017-10-28T04:09:06Z,32.223877,-110.767532
stars62,12.42,-19.21,21.17,2017-10-28T04:09:04Z,42.024592,0.7347973
stars18,10.55,-30.09,21,2017-10-28T04:09:02Z,40.037077,-1.001815
stars64,10.73,-15.78,20.07,2017-10-28T04:09:00Z,45.0510358,10.9197606
stars1,11.13,-15.41,18.59,2017-10-28T04:08:59Z,40.4246043,-3.560279
stars52,14.28,-11.33,18.88,2017-10-28T04:08:58Z,36.87928471,-2.43834458
stars78,12.78,8.34,16,2017-10-28T04:08:57Z,53.2872217,-6.2479933
stars70,23.35,1.86,20.95,2017-10-28T04:08:55Z,28.5258381,-14.0050689
stars18,10.56,-29.79,20.99,2017-10-28T04:08:52Z,40.037077,-1.001815
stars56,20.24,15.06,17.92,2017-10-28T04:08:51Z,37.81391,-25.56859
stars2,10.02,-22.79,20.9,2017-10-28T04:08:51Z,41.0012989,-2.492408
stars76,17.5,-5.32,17.01,2017-10-28T04:08:49Z,39.478898,-0.376524
stars71,16.85,9,15.92,2017-10-28T04:08:48Z,43.5681472,1.327194444
stars18,10.52,-29.49,21,2017-10-28T04:08:42Z,40.037077,-1.001815
stars11,16.01,-11.52,21.01,2017-10-28T04:08:40Z,36.87,-6.26
stars8,13.73,5.49,20.8,2017-10-28T04:08:40Z,42.71167,-1.86509
stars4,27.15,14.52,18.16,2017-10-28T04:08:38Z,28.6865,-17.7665
stars18,10.46,-29.85,21,2017-10-28T04:08:32Z,40.037077,-1.001815
stars83,10.03,6.32,16.2,2017-10-28T04:08:31Z,59.267231,18.137398
stars32,12.93,-13.89,20.04,2017-10-28T04:08:30Z,40.628752,-3.90066
stars1,11.12,-15.5,18.59,2017-10-28T04:08:28Z,40.4246043,-3.560279
stars79,24.22,13.31,21.01,2017-10-28T04:08:27Z,16.8640833,-24.86783333
stars48,12.54,-15.95,18.72,2017-10-28T04:08:27Z,40.406135,-3.8385415
stars27,10.24,-27.39,21.14,2017-10-28T04:08:26Z,31.2060587,-7.8687202
stars9,15.22,-14.02,20.11,2017-10-28T04:08:26Z,38.409226,-4.894376
stars35,10.21,-19.77,20.87,2017-10-28T04:08:26Z,45.93,13.91
stars59,11.61,-13.7,20.12,2017-10-28T04:08:25Z,39.78058,-6.0163
stars90,23.78,10.2,18.66,2017-10-28T04:08:22Z,,
stars18,10.4,-29.49,21,2017-10-28T04:08:22Z,40.037077,-1.001815
stars63,13.89,-13.9,20.22,2017-10-28T04:08:21Z,28.2983,-16.51048
stars47,12.53,-10.23,17.89,2017-10-28T04:08:16Z,45.40315,11.8845
stars18,10.27,-29.62,21,2017-10-28T04:08:12Z,40.037077,-1.001815
stars15,18.03,-9.66,20.52,2017-10-28T04:08:11Z,38.3149,-5.28355
stars69,18.9,-10.22,21.02,2017-10-28T04:08:11Z,42.6106406,-8.3708311
stars4,27.16,14.53,18.15,2017-10-28T04:08:07Z,28.6865,-17.7665
stars19,22.15,-2.73,19.65,2017-10-28T04:08:06Z,32.223877,-110.767532
stars62,12.42,-19.09,21.17,2017-10-28T04:08:04Z,42.024592,0.7347973
stars18,10.14,-29.96,21,2017-10-28T04:08:02Z,40.037077,-1.001815
stars64,10.84,-15.18,20.08,2017-10-28T04:08:00Z,45.0510358,10.9197606
stars1,11.14,-15.48,18.59,2017-10-28T04:07:58Z,40.4246043,-3.560279
stars52,14.35,-10.99,18.88,2017-10-28T04:07:58Z,36.87928471,-2.43834458
stars78,12.81,8.47,15.89,2017-10-28T04:07:57Z,53.2872217,-6.2479933
stars70,23.33,1.7,20.97,2017-10-28T04:07:55Z,28.5258381,-14.0050689
stars18,10.08,-29.84,21,2017-10-28T04:07:52Z,40.037077,-1.001815
stars56,20.18,15.16,17.8,2017-10-28T04:07:51Z,37.81391,-25.56859
stars2,10.38,-23.19,20.9,2017-10-28T04:07:50Z,41.0012989,-2.492408
stars76,17.56,-4.82,16.95,2017-10-28T04:07:49Z,39.478898,-0.376524
stars18,9.95,-29.24,21,2017-10-28T04:07:42Z,40.037077,-1.001815
stars11,16.03,-11.52,21.01,2017-10-28T04:07:40Z,36.87,-6.26
stars8,13.76,5.58,20.77,2017-10-28T04:07:40Z,42.71167,-1.86509
stars4,27.16,14.54,18.16,2017-10-28T04:07:37Z,28.6865,-17.7665
stars18,9.88,-29.35,21,2017-10-28T04:07:32Z,40.037077,-1.001815
stars83,10.52,6.78,16.21,2017-10-28T04:07:31Z,59.267231,18.137398
stars32,12.94,-13.72,20.04,2017-10-28T04:07:30Z,40.628752,-3.90066
stars1,11.16,-15.39,18.59,2017-10-28T04:07:28Z,40.4246043,-3.560279
stars52,14.35,-10.89,18.88,2017-10-28T04:07:28Z,36.87928471,-2.43834458
stars71,16.81,9.25,16.04,2017-10-28T04:07:27Z,43.5681472,1.327194444
stars48,12.6,-15.95,18.72,2017-10-28T04:07:27Z,40.406135,-3.8385415
stars27,10.45,-27.63,21.14,2017-10-28T04:07:26Z,31.2060587,-7.8687202
stars9,15.24,-14.12,20.11,2017-10-28T04:07:26Z,38.409226,-4.894376
stars35,9.82,-19.77,20.9,2017-10-28T04:07:26Z,45.93,13.91
stars59,11.59,-13.75,20.13,2017-10-28T04:07:25Z,39.78058,-6.0163
stars7,14.86,-0.11,16.48,2017-10-28T04:07:24Z,42.81732,-1.64543
stars90,23.79,10.06,18.66,2017-10-28T04:07:22Z,,
stars18,9.82,-29.29,20.99,2017-10-28T04:07:22Z,40.037077,-1.001815
stars63,13.91,-14.19,20.24,2017-10-28T04:07:21Z,28.2983,-16.51048
stars47,12.52,-10.02,17.85,2017-10-28T04:07:16Z,45.40315,11.8845
stars18,9.79,-29.03,21,2017-10-28T04:07:12Z,40.037077,-1.001815
stars15,18.01,-9.61,20.52,2017-10-28T04:07:11Z,38.3149,-5.28355
stars4,27.16,14.61,18.15,2017-10-28T04:07:07Z,28.6865,-17.7665
stars19,22.15,-2.77,19.65,2017-10-28T04:07:06Z,32.223877,-110.767532
stars69,18.93,-10.26,21.03,2017-10-28T04:07:04Z,42.6106406,-8.3708311
stars62,12.44,-19.2,21.17,2017-10-28T04:07:03Z,42.024592,0.7347973
stars18,9.79,-29.12,20.99,2017-10-28T04:07:02Z,40.037077,-1.001815
stars64,10.78,-15,20.09,2017-10-28T04:07:00Z,45.0510358,10.9197606
stars52,14.35,-10.95,18.87,2017-10-28T04:06:58Z,36.87928471,-2.43834458
stars78,12.83,8.38,15.84,2017-10-28T04:06:57Z,53.2872217,-6.2479933
stars1,11.16,-15.43,18.59,2017-10-28T04:06:56Z,40.4246043,-3.560279
stars70,23.33,1.57,20.97,2017-10-28T04:06:55Z,28.5258381,-14.0050689
stars18,9.85,-29.01,21,2017-10-28T04:06:52Z,40.037077,-1.001815
stars56,20.17,15.05,17.83,2017-10-28T04:06:51Z,37.81391,-25.56859
stars76,17.54,-4.25,16.81,2017-10-28T04:06:49Z,39.478898,-0.376524
stars18,9.92,-28.89,20.99,2017-10-28T04:06:42Z,40.037077,-1.001815
stars11,16.06,-11.55,21,2017-10-28T04:06:40Z,36.87,-6.26
stars8,13.81,5.62,20.81,2017-10-28T04:06:40Z,42.71167,-1.86509
stars4,27.16,14.59,18.15,2017-10-28T04:06:37Z,28.6865,-17.7665
stars18,9.97,-29.15,21,2017-10-28T04:06:32Z,40.037077,-1.001815
stars83,10.63,7.01,16.21,2017-10-28T04:06:31Z,59.267231,18.137398
stars32,12.94,-13.75,20.04,2017-10-28T04:06:30Z,40.628752,-3.90066
stars52,14.35,-10.97,18.86,2017-10-28T04:06:28Z,36.87928471,-2.43834458
stars48,12.65,-15.93,18.72,2017-10-28T04:06:27Z,40.406135,-3.8385415
stars1,11.17,-15.37,18.59,2017-10-28T04:06:26Z,40.4246043,-3.560279
stars27,10.68,-27.48,21.14,2017-10-28T04:06:26Z,31.2060587,-7.8687202
stars35,9.98,-19.75,20.94,2017-10-28T04:06:26Z,45.93,13.91
stars59,11.59,-13.76,20.12,2017-10-28T04:06:24Z,39.78058,-6.0163
stars90,23.82,10.24,18.66,2017-10-28T04:06:22Z,,
stars18,10.04,-29.2,20.99,2017-10-28T04:06:22Z,40.037077,-1.001815
stars63,13.94,-14.37,20.26,2017-10-28T04:06:21Z,28.2983,-16.51048
stars7,14.9,1.99,15.32,2017-10-28T04:06:20Z,42.81732,-1.64543
stars47,12.51,-10.12,17.85,2017-10-28T04:06:16Z,45.40315,11.8845
stars18,10.11,-29.65,20.99,2017-10-28T04:06:12Z,40.037077,-1.001815
stars15,18.02,-9.63,20.52,2017-10-28T04:06:11Z,38.3149,-5.28355
stars4,27.17,14.65,18.16,2017-10-28T04:06:07Z,28.6865,-17.7665
stars19,22.17,-2.74,19.65,2017-10-28T04:06:06Z,32.223877,-110.767532
stars62,12.52,-19.25,21.17,2017-10-28T04:06:03Z,42.024592,0.7347973
stars71,16.72,9.23,16.23,2017-10-28T04:06:03Z,43.5681472,1.327194444
stars18,10.19,-29.71,20.99,2017-10-28T04:06:02Z,40.037077,-1.001815
stars64,10.59,-14.73,20.09,2017-10-28T04:06:00Z,45.0510358,10.9197606
stars69,18.91,-10.02,21.02,2017-10-28T04:05:58Z,42.6106406,-8.3708311
stars52,14.35,-10.96,18.86,2017-10-28T04:05:58Z,36.87928471,-2.43834458
stars78,12.89,8.43,15.77,2017-10-28T04:05:57Z,53.2872217,-6.2479933
stars1,11.17,-15.31,18.59,2017-10-28T04:05:56Z,40.4246043,-3.560279
stars70,23.38,1.45,20.97,2017-10-28T04:05:55Z,28.5258381,-14.0050689
stars18,10.28,-29.82,20.99,2017-10-28T04:05:52Z,40.037077,-1.001815
stars56,20.15,14.89,18,2017-10-28T04:05:51Z,37.81391,-25.56859
stars2,10.42,-23.36,20.9,2017-10-28T04:05:49Z,41.0012989,-2.492408
stars76,17.51,-3.52,16.28,2017-10-28T04:05:49Z,39.478898,-0.376524
stars18,10.34,-29.27,20.99,2017-10-28T04:05:42Z,40.037077,-1.001815
stars11,16.13,-11.63,21.01,2017-10-28T04:05:40Z,36.87,-6.26
stars8,13.81,5.07,20.79,2017-10-28T04:05:40Z,42.71167,-1.86509
stars4,27.16,14.66,18.16,2017-10-28T04:05:37Z,28.6865,-17.7665
stars18,10.38,-29.91,20.99,2017-10-28T04:05:32Z,40.037077,-1.001815
stars83,10.59,6.78,16.16,2017-10-28T04:05:31Z,59.267231,18.137398
stars32,12.94,-13.69,20.04,2017-10-28T04:05:30Z,40.628752,-3.90066
stars52,14.35,-11.01,18.86,2017-10-28T04:05:28Z,36.87928471,-2.43834458
stars48,12.7,-15.91,18.72,2017-10-28T04:05:27Z,40.406135,-3.8385415
